timestamp,landmark,x,y,z,movement_detected,pattern_type
2025-11-25T01:52:33.535451,NOSE,0.6995043158531189,0.9190450310707092,-2.7789511680603027,True,
2025-11-25T01:52:33.536968,LEFT_SHOULDER,0.9043585062026978,0.9754215478897095,-1.5072712898254395,True,
2025-11-25T01:52:33.537836,RIGHT_SHOULDER,0.36735454201698303,0.9307485222816467,-1.4390366077423096,True,
2025-11-25T01:52:33.538346,LEFT_ELBOW,1.0679235458374023,1.4875690937042236,-1.9063949584960938,True,
2025-11-25T01:52:33.538346,RIGHT_ELBOW,0.20438995957374573,1.4664314985275269,-0.7876765131950378,True,
2025-11-25T01:52:33.541086,LEFT_WRIST,0.9050533175468445,0.9062132239341736,-2.5007214546203613,True,
2025-11-25T01:52:33.542369,RIGHT_WRIST,0.24311718344688416,1.8429572582244873,-0.6311832070350647,True,
2025-11-25T01:52:33.542369,LEFT_HIP,0.75788414478302,1.9296536445617676,-0.06821782141923904,True,
2025-11-25T01:52:33.542369,LEFT_KNEE,0.6797317862510681,2.795562982559204,-0.2104276865720749,True,
2025-11-25T01:52:33.543751,RIGHT_KNEE,0.33039066195487976,2.69939923286438,-0.2719344198703766,True,
2025-11-25T01:52:33.543751,LEFT_ANKLE,0.6107202768325806,3.5333847999572754,0.47893136739730835,True,
2025-11-25T01:52:33.543751,RIGHT_ANKLE,0.2877575755119324,3.463940143585205,0.1816602647304535,True,
2025-11-25T01:52:33.607174,NOSE,0.6998662948608398,0.91543048620224,-2.611820697784424,True,
2025-11-25T01:52:33.607763,LEFT_SHOULDER,0.9041851162910461,0.9815486669540405,-1.4276885986328125,True,
2025-11-25T01:52:33.608391,RIGHT_SHOULDER,0.3679155111312866,0.9318272471427917,-1.3486230373382568,True,
2025-11-25T01:52:33.609396,LEFT_ELBOW,1.0674545764923096,1.508180022239685,-1.8033615350723267,True,
2025-11-25T01:52:33.609903,LEFT_WRIST,0.9061208963394165,0.9331696629524231,-2.3124024868011475,True,
2025-11-25T01:52:33.610451,RIGHT_KNEE,0.34137749671936035,2.699768543243408,-0.293249249458313,True,
2025-11-25T01:52:33.610451,LEFT_ANKLE,0.6251507997512817,3.5180420875549316,0.46953314542770386,True,
2025-11-25T01:52:33.661075,LEFT_ELBOW,1.0670305490493774,1.5068110227584839,-1.7652504444122314,True,
2025-11-25T01:52:33.662241,RIGHT_ELBOW,0.20267164707183838,1.4603310823440552,-0.8076921701431274,True,
2025-11-25T01:52:33.662595,LEFT_WRIST,0.9063111543655396,0.9416738152503967,-2.250196933746338,True,
2025-11-25T01:52:33.663102,RIGHT_WRIST,0.2560421824455261,1.839479684829712,-0.6798678636550903,True,
2025-11-25T01:52:33.663634,LEFT_KNEE,0.6976833343505859,2.786210536956787,-0.18602469563484192,True,
2025-11-25T01:52:33.664205,LEFT_ANKLE,0.6360615491867065,3.506530523300171,0.509937047958374,True,
2025-11-25T01:52:33.706127,NOSE,0.7059376835823059,0.910059928894043,-2.6274914741516113,True,
2025-11-25T01:52:33.707420,RIGHT_SHOULDER,0.3679247498512268,0.9358366131782532,-1.384497880935669,True,
2025-11-25T01:52:33.711074,RIGHT_ELBOW,0.20114484429359436,1.4598506689071655,-0.8497003316879272,True,
2025-11-25T01:52:33.712587,LEFT_WRIST,0.9067710638046265,0.9346165060997009,-2.2730748653411865,True,
2025-11-25T01:52:33.713476,RIGHT_WRIST,0.257710337638855,1.8391249179840088,-0.7429433465003967,True,
2025-11-25T01:52:33.758796,NOSE,0.707541823387146,0.9096506834030151,-2.6642496585845947,True,
2025-11-25T01:52:33.759862,LEFT_SHOULDER,0.9039468765258789,0.9827243089675903,-1.4485236406326294,True,
2025-11-25T01:52:33.760408,LEFT_ELBOW,1.0645816326141357,1.5039223432540894,-1.8091373443603516,True,
2025-11-25T01:52:33.760915,RIGHT_ELBOW,0.2010236531496048,1.4592517614364624,-0.8267537951469421,True,
2025-11-25T01:52:33.761454,LEFT_WRIST,0.9069132804870605,0.9326132535934448,-2.32442045211792,True,
2025-11-25T01:52:33.761454,RIGHT_WRIST,0.259907990694046,1.838647484779358,-0.7227340340614319,True,
2025-11-25T01:52:33.811084,LEFT_ELBOW,1.063974380493164,1.5001813173294067,-1.8305950164794922,True,
2025-11-25T01:52:33.811616,RIGHT_ELBOW,0.2011518031358719,1.4579941034317017,-0.8505946397781372,True,
2025-11-25T01:52:33.812132,LEFT_WRIST,0.9069315791130066,0.9309956431388855,-2.345284938812256,True,
2025-11-25T01:52:33.856538,NOSE,0.7087479829788208,0.9093807339668274,-2.6333835124969482,True,
2025-11-25T01:52:33.858056,RIGHT_SHOULDER,0.36822396516799927,0.9370933175086975,-1.3803836107254028,True,
2025-11-25T01:52:33.858592,LEFT_ELBOW,1.0635275840759277,1.5000578165054321,-1.8017507791519165,True,
2025-11-25T01:52:33.859384,RIGHT_ELBOW,0.2011549025774002,1.4568027257919312,-0.8104670643806458,True,
2025-11-25T01:52:33.859384,LEFT_WRIST,0.9069991111755371,0.9298474788665771,-2.2967004776000977,True,
2025-11-25T01:52:33.860348,RIGHT_WRIST,0.26045694947242737,1.8365187644958496,-0.6786659359931946,True,
2025-11-25T01:52:33.907033,RIGHT_SHOULDER,0.3688463568687439,0.9375143647193909,-1.401408076286316,True,
2025-11-25T01:52:33.907571,LEFT_ELBOW,1.0635242462158203,1.4973498582839966,-1.7817983627319336,True,
2025-11-25T01:52:33.908216,RIGHT_ELBOW,0.20137281715869904,1.4567177295684814,-0.8350157737731934,True,
